"month","day","day_of_year","weekday_status","hour","load"
10,18,291,1,20,0
10,18,291,1,21,0
10,18,291,1,22,0
10,18,291,1,23,0
10,19,292,0,0,0
10,19,292,0,1,0
10,19,292,0,2,0
10,19,292,0,3,0
10,19,292,0,4,0
10,19,292,0,5,0
10,19,292,0,6,0
10,19,292,0,7,0
10,19,292,0,8,0
10,19,292,0,9,0
10,19,292,0,10,0
10,19,292,0,11,0
10,19,292,0,12,0
10,19,292,0,13,0
10,19,292,0,14,0
10,19,292,0,15,0
10,19,292,0,16,0
10,19,292,0,17,0
10,19,292,0,18,0
10,19,292,0,19,0
10,19,292,0,20,0
10,19,292,0,21,0
10,19,292,0,22,0
10,19,292,0,23,0
10,20,293,0,0,0
10,20,293,0,1,0
10,20,293,0,2,0
10,20,293,0,3,0
10,20,293,0,4,0
10,20,293,0,5,0
10,20,293,0,6,0
10,20,293,0,7,0
10,20,293,0,8,0
10,20,293,0,9,0
10,20,293,0,10,0
10,20,293,0,11,0
10,20,293,0,12,0
10,20,293,0,13,0
10,20,293,0,14,0
10,20,293,0,15,0
10,20,293,0,16,0
10,20,293,0,17,0
10,20,293,0,18,0
10,20,293,0,19,0
10,20,293,0,20,0
10,20,293,0,21,0
10,20,293,0,22,0
10,20,293,0,23,0
10,21,294,1,0,0
10,21,294,1,1,0
10,21,294,1,2,0
10,21,294,1,3,0
10,21,294,1,4,0
10,21,294,1,5,0
10,21,294,1,6,0
10,21,294,1,7,0
10,21,294,1,8,0
10,21,294,1,9,0
10,21,294,1,10,0
10,21,294,1,11,0
10,21,294,1,12,0
10,21,294,1,13,0
10,21,294,1,14,0
10,21,294,1,15,0
10,21,294,1,16,0
10,21,294,1,17,0
10,21,294,1,18,0
10,21,294,1,19,0
10,21,294,1,20,0
10,21,294,1,21,0
10,21,294,1,22,0
10,21,294,1,23,0
10,22,295,1,0,0
10,22,295,1,1,0
10,22,295,1,2,0
10,22,295,1,3,0
10,22,295,1,4,0
10,22,295,1,5,0
10,22,295,1,6,0
10,22,295,1,7,0
10,22,295,1,8,0
10,22,295,1,9,0
10,22,295,1,10,0
10,22,295,1,11,0
10,22,295,1,12,0
10,22,295,1,13,0
10,22,295,1,14,0
10,22,295,1,15,0
10,22,295,1,16,0
10,22,295,1,17,0
10,22,295,1,18,0
10,22,295,1,19,0
10,22,295,1,20,0
10,22,295,1,21,0
10,22,295,1,22,0
10,22,295,1,23,0
10,23,296,1,0,0
10,23,296,1,1,0
10,23,296,1,2,0
10,23,296,1,3,0
10,23,296,1,4,0
10,23,296,1,5,0
10,23,296,1,6,0
10,23,296,1,7,0
10,23,296,1,8,0
10,23,296,1,9,0
10,23,296,1,10,0
10,23,296,1,11,0
10,23,296,1,12,0
10,23,296,1,13,0
10,23,296,1,14,0
10,23,296,1,15,0
10,23,296,1,16,0
10,23,296,1,17,0
10,23,296,1,18,0
10,23,296,1,19,0
10,23,296,1,20,0
10,23,296,1,21,0
10,23,296,1,22,0
10,23,296,1,23,0
10,24,297,1,0,0
10,24,297,1,1,0
10,24,297,1,2,0
10,24,297,1,3,0
10,24,297,1,4,0
10,24,297,1,5,0
10,24,297,1,6,0
10,24,297,1,7,0
10,24,297,1,8,0
10,24,297,1,9,0
10,24,297,1,10,0
10,24,297,1,11,0
10,24,297,1,12,0
10,24,297,1,13,0
10,24,297,1,14,0
10,24,297,1,15,0
10,24,297,1,16,0
10,24,297,1,17,0
10,24,297,1,18,0
10,24,297,1,19,0
10,24,297,1,20,0
10,24,297,1,21,0
10,24,297,1,22,0
10,24,297,1,23,0
10,25,298,1,0,0
10,25,298,1,1,0
10,25,298,1,2,0
10,25,298,1,3,0
10,25,298,1,4,0
10,25,298,1,5,0
10,25,298,1,6,0
10,25,298,1,7,0
10,25,298,1,8,0
10,25,298,1,9,0
10,25,298,1,10,0
10,25,298,1,11,0
10,25,298,1,12,0
10,25,298,1,13,0
10,25,298,1,14,0
10,25,298,1,15,0
10,25,298,1,16,0
10,25,298,1,17,0
10,25,298,1,18,0
10,25,298,1,19,0
10,25,298,1,20,0
10,25,298,1,21,0
10,25,298,1,22,0
10,25,298,1,23,0
10,26,299,0,0,0
10,26,299,0,1,0
10,26,299,0,2,0
10,26,299,0,3,0
10,26,299,0,4,0
10,26,299,0,5,0
10,26,299,0,6,0
10,26,299,0,7,0
10,26,299,0,8,0
10,26,299,0,9,0
10,26,299,0,10,0
10,26,299,0,11,0
10,26,299,0,12,0
10,26,299,0,13,0
10,26,299,0,14,0
10,26,299,0,15,0
10,26,299,0,16,0
10,26,299,0,17,0
10,26,299,0,18,0
10,26,299,0,19,0
10,26,299,0,20,0
10,26,299,0,21,0
10,26,299,0,22,0
10,26,299,0,23,0
10,27,300,0,0,0
10,27,300,0,1,0
10,27,300,0,2,0
10,27,300,0,3,0
10,27,300,0,4,0
10,27,300,0,5,0
10,27,300,0,6,0
10,27,300,0,7,0
10,27,300,0,8,0
10,27,300,0,9,0
10,27,300,0,10,0
10,27,300,0,11,0
10,27,300,0,12,0
10,27,300,0,13,0
10,27,300,0,14,0
10,27,300,0,15,0
10,27,300,0,16,0
10,27,300,0,17,0
10,27,300,0,18,0
10,27,300,0,19,0
10,27,300,0,20,0
10,27,300,0,21,0
10,27,300,0,22,0
10,27,300,0,23,0
10,28,301,1,0,0
10,28,301,1,1,0
10,28,301,1,2,0
10,28,301,1,3,0
10,28,301,1,4,0
10,28,301,1,5,0
10,28,301,1,6,0
10,28,301,1,7,0
10,28,301,1,8,0
10,28,301,1,9,0
10,28,301,1,10,0
10,28,301,1,11,0
10,28,301,1,12,0
10,28,301,1,13,0
10,28,301,1,14,0
10,28,301,1,15,0
10,28,301,1,16,0
10,28,301,1,17,0
10,28,301,1,18,0
10,28,301,1,19,0
10,28,301,1,20,0
10,28,301,1,21,0
10,28,301,1,22,0
10,28,301,1,23,0
10,29,302,1,0,0
10,29,302,1,1,0
10,29,302,1,2,0
10,29,302,1,3,0
10,29,302,1,4,0
10,29,302,1,5,0
10,29,302,1,6,0
10,29,302,1,7,0
10,29,302,1,8,0
10,29,302,1,9,0
10,29,302,1,10,0
10,29,302,1,11,0
10,29,302,1,12,0
10,29,302,1,13,0
10,29,302,1,14,0
10,29,302,1,15,0
10,29,302,1,16,0
10,29,302,1,17,0
10,29,302,1,18,0
10,29,302,1,19,0
10,29,302,1,20,0
10,29,302,1,21,0
10,29,302,1,22,0
10,29,302,1,23,0
10,30,303,1,0,0
10,30,303,1,1,0
10,30,303,1,2,0
10,30,303,1,3,0
10,30,303,1,4,0
10,30,303,1,5,0
10,30,303,1,6,0
10,30,303,1,7,0
10,30,303,1,8,0
10,30,303,1,9,0
10,30,303,1,10,0
10,30,303,1,11,0
10,30,303,1,12,0
10,30,303,1,13,0
10,30,303,1,14,0
10,30,303,1,15,0
10,30,303,1,16,0
10,30,303,1,17,0
10,30,303,1,18,0
10,30,303,1,19,0
10,30,303,1,20,0
10,30,303,1,21,0
10,30,303,1,22,0
10,30,303,1,23,0
10,31,304,1,0,0
10,31,304,1,1,0
10,31,304,1,2,0
10,31,304,1,3,0
10,31,304,1,4,0
10,31,304,1,5,0
10,31,304,1,6,0
10,31,304,1,7,0
10,31,304,1,8,0
10,31,304,1,9,0
10,31,304,1,10,0
10,31,304,1,11,0
10,31,304,1,12,0
10,31,304,1,13,0
10,31,304,1,14,0
10,31,304,1,15,0
10,31,304,1,16,0
10,31,304,1,17,0
10,31,304,1,18,0
10,31,304,1,19,0
10,31,304,1,20,0
10,31,304,1,21,0
10,31,304,1,22,0
10,31,304,1,23,0
11,1,305,1,0,0
11,1,305,1,1,0
11,1,305,1,2,0
11,1,305,1,3,0
11,1,305,1,4,0
11,1,305,1,5,0
11,1,305,1,6,0
11,1,305,1,7,0
11,1,305,1,8,0
11,1,305,1,9,0
11,1,305,1,10,0
11,1,305,1,11,0
11,1,305,1,12,0
11,1,305,1,13,0
11,1,305,1,14,0
11,1,305,1,15,0
11,1,305,1,16,0
11,1,305,1,17,0
11,1,305,1,18,0
11,1,305,1,19,0
11,1,305,1,20,0
11,1,305,1,21,0
11,1,305,1,22,0
11,1,305,1,23,0
11,2,306,0,0,0
11,2,306,0,1,0
11,2,306,0,2,0
11,2,306,0,3,0
11,2,306,0,4,0
11,2,306,0,5,0
11,2,306,0,6,0
11,2,306,0,7,0
11,2,306,0,8,0
11,2,306,0,9,0
11,2,306,0,10,0
11,2,306,0,11,0
11,2,306,0,12,0
11,2,306,0,13,0
11,2,306,0,14,0
11,2,306,0,15,0
11,2,306,0,16,0
11,2,306,0,17,0
11,2,306,0,18,0
11,2,306,0,19,0
11,2,306,0,20,0
11,2,306,0,21,0
11,2,306,0,22,0
11,2,306,0,23,0
11,3,307,0,0,0
11,3,307,0,1,0
11,3,307,0,2,0
11,3,307,0,3,0
11,3,307,0,4,0
11,3,307,0,5,0
11,3,307,0,6,0
11,3,307,0,7,0
11,3,307,0,8,0
11,3,307,0,9,0
11,3,307,0,10,0
11,3,307,0,11,0
11,3,307,0,12,0
11,3,307,0,13,0
11,3,307,0,14,0
11,3,307,0,15,0
11,3,307,0,16,0
11,3,307,0,17,0
11,3,307,0,18,0
11,3,307,0,19,0
11,3,307,0,20,0
11,3,307,0,21,0
11,3,307,0,22,0
11,3,307,0,23,0
11,4,308,1,0,0
11,4,308,1,1,0
11,4,308,1,2,0
11,4,308,1,3,0
11,4,308,1,4,0
11,4,308,1,5,0
11,4,308,1,6,0
11,4,308,1,7,0
11,4,308,1,8,0
11,4,308,1,9,0
11,4,308,1,10,0
11,4,308,1,11,0
11,4,308,1,12,0
11,4,308,1,13,0
11,4,308,1,14,0
11,4,308,1,15,0
11,4,308,1,16,0
11,4,308,1,17,0
11,4,308,1,18,0
11,4,308,1,19,0
11,4,308,1,20,0
11,4,308,1,21,0
11,4,308,1,22,0
11,4,308,1,23,0
11,5,309,1,0,0
11,5,309,1,1,0
11,5,309,1,2,0
11,5,309,1,3,0
11,5,309,1,4,0
11,5,309,1,5,0
11,5,309,1,6,0
11,5,309,1,7,0
11,5,309,1,8,0
11,5,309,1,9,0
11,5,309,1,10,0
11,5,309,1,11,0
11,5,309,1,12,0
11,5,309,1,13,0
11,5,309,1,14,0
11,5,309,1,15,0
11,5,309,1,16,0
11,5,309,1,17,0
11,5,309,1,18,0
11,5,309,1,19,0
11,5,309,1,20,0
11,5,309,1,21,0
11,5,309,1,22,0
11,5,309,1,23,0
11,6,310,1,0,0
11,6,310,1,1,0
11,6,310,1,2,0
11,6,310,1,3,0
11,6,310,1,4,0
11,6,310,1,5,0
11,6,310,1,6,0
11,6,310,1,7,0
11,6,310,1,8,0
11,6,310,1,9,0
11,6,310,1,10,0
11,6,310,1,11,0
11,6,310,1,12,0
11,6,310,1,13,0
11,6,310,1,14,0
11,6,310,1,15,0
11,6,310,1,16,0
11,6,310,1,17,0
11,6,310,1,18,0
11,6,310,1,19,0
11,6,310,1,20,0
11,6,310,1,21,0
11,6,310,1,22,0
11,6,310,1,23,0
11,7,311,1,0,0
11,7,311,1,1,0
11,7,311,1,2,0
11,7,311,1,3,0
11,7,311,1,4,0
11,7,311,1,5,0
11,7,311,1,6,0
11,7,311,1,7,0
11,7,311,1,8,0
11,7,311,1,9,0
11,7,311,1,10,0
11,7,311,1,11,0
11,7,311,1,12,0
11,7,311,1,13,0
11,7,311,1,14,0
11,7,311,1,15,0
11,7,311,1,16,0
11,7,311,1,17,0
11,7,311,1,18,0
11,7,311,1,19,0
11,7,311,1,20,0
11,7,311,1,21,0
11,7,311,1,22,0
11,7,311,1,23,0
11,8,312,1,0,0
11,8,312,1,1,0
11,8,312,1,2,0
11,8,312,1,3,0
11,8,312,1,4,0
11,8,312,1,5,0
11,8,312,1,6,0
11,8,312,1,7,0
11,8,312,1,8,0
11,8,312,1,9,0
11,8,312,1,10,0
11,8,312,1,11,0
11,8,312,1,12,0
11,8,312,1,13,0
11,8,312,1,14,0
11,8,312,1,15,0
11,8,312,1,16,0
11,8,312,1,17,0
11,8,312,1,18,0
11,8,312,1,19,0
11,8,312,1,20,0
11,8,312,1,21,0
11,8,312,1,22,0
11,8,312,1,23,0
11,9,313,0,0,0
11,9,313,0,1,0
11,9,313,0,2,0
11,9,313,0,3,0
11,9,313,0,4,0
11,9,313,0,5,0
11,9,313,0,6,0
11,9,313,0,7,0
11,9,313,0,8,0
11,9,313,0,9,0
11,9,313,0,10,0
11,9,313,0,11,0
11,9,313,0,12,0
11,9,313,0,13,0
11,9,313,0,14,0
11,9,313,0,15,0
11,9,313,0,16,0
11,9,313,0,17,0
11,9,313,0,18,0
11,9,313,0,19,0
11,9,313,0,20,0
11,9,313,0,21,0
11,9,313,0,22,0
11,9,313,0,23,0
11,10,314,0,0,0
11,10,314,0,1,0
11,10,314,0,2,0
11,10,314,0,3,0
11,10,314,0,4,0
11,10,314,0,5,0
11,10,314,0,6,0
11,10,314,0,7,0
11,10,314,0,8,0
11,10,314,0,9,0
11,10,314,0,10,0
11,10,314,0,11,0
11,10,314,0,12,0
11,10,314,0,13,0
11,10,314,0,14,0
11,10,314,0,15,0
11,10,314,0,16,0
11,10,314,0,17,0
11,10,314,0,18,0
11,10,314,0,19,0
11,10,314,0,20,0
11,10,314,0,21,0
11,10,314,0,22,0
11,10,314,0,23,0
11,11,315,1,0,0
11,11,315,1,1,0
11,11,315,1,2,0
11,11,315,1,3,0
11,11,315,1,4,0
11,11,315,1,5,0
11,11,315,1,6,0
11,11,315,1,7,0
11,11,315,1,8,0
11,11,315,1,9,0
11,11,315,1,10,0
11,11,315,1,11,0
11,11,315,1,12,0
11,11,315,1,13,0
11,11,315,1,14,0
11,11,315,1,15,0
11,11,315,1,16,0
11,11,315,1,17,0
11,11,315,1,18,0
11,11,315,1,19,0
11,11,315,1,20,0
11,11,315,1,21,0
11,11,315,1,22,0
11,11,315,1,23,0
11,12,316,1,0,0
11,12,316,1,1,0
11,12,316,1,2,0
11,12,316,1,3,0
11,12,316,1,4,0
11,12,316,1,5,0
11,12,316,1,6,0
11,12,316,1,7,0
11,12,316,1,8,0
11,12,316,1,9,0
11,12,316,1,10,0
11,12,316,1,11,0
11,12,316,1,12,0
11,12,316,1,13,0
11,12,316,1,14,0
11,12,316,1,15,0
11,12,316,1,16,0
11,12,316,1,17,0
11,12,316,1,18,0
11,12,316,1,19,0
11,12,316,1,20,0
11,12,316,1,21,0
11,12,316,1,22,0
11,12,316,1,23,0
11,13,317,1,0,0
11,13,317,1,1,0
11,13,317,1,2,0
11,13,317,1,3,0
11,13,317,1,4,0
11,13,317,1,5,0
11,13,317,1,6,0
11,13,317,1,7,0
11,13,317,1,8,0
11,13,317,1,9,0
11,13,317,1,10,0
11,13,317,1,11,0
11,13,317,1,12,0
11,13,317,1,13,0
11,13,317,1,14,0
11,13,317,1,15,0
11,13,317,1,16,0
11,13,317,1,17,0
11,13,317,1,18,0
11,13,317,1,19,0
11,13,317,1,20,0
11,13,317,1,21,0
11,13,317,1,22,0
11,13,317,1,23,0
11,14,318,1,0,0
11,14,318,1,1,0
11,14,318,1,2,0
11,14,318,1,3,0
11,14,318,1,4,0
11,14,318,1,5,0
11,14,318,1,6,0
11,14,318,1,7,0
11,14,318,1,8,0
11,14,318,1,9,0
11,14,318,1,10,0
11,14,318,1,11,0
11,14,318,1,12,0
11,14,318,1,13,0
11,14,318,1,14,0
11,14,318,1,15,0
11,14,318,1,16,0
11,14,318,1,17,0
11,14,318,1,18,0
11,14,318,1,19,0
11,14,318,1,20,0
11,14,318,1,21,0
11,14,318,1,22,0
11,14,318,1,23,0
11,15,319,1,0,0
11,15,319,1,1,0
11,15,319,1,2,0
11,15,319,1,3,0
11,15,319,1,4,0
11,15,319,1,5,0
11,15,319,1,6,0
11,15,319,1,7,0
11,15,319,1,8,0
11,15,319,1,9,0
11,15,319,1,10,0
11,15,319,1,11,0
11,15,319,1,12,0
11,15,319,1,13,0
11,15,319,1,14,0
11,15,319,1,15,0
11,15,319,1,16,0
11,15,319,1,17,0
11,15,319,1,18,0
11,15,319,1,19,0
11,15,319,1,20,0
11,15,319,1,21,0
11,15,319,1,22,0
11,15,319,1,23,0
11,16,320,0,0,0
11,16,320,0,1,0
11,16,320,0,2,0
11,16,320,0,3,0
11,16,320,0,4,0
11,16,320,0,5,0
11,16,320,0,6,0
11,16,320,0,7,0
11,16,320,0,8,0
11,16,320,0,9,0
11,16,320,0,10,0
11,16,320,0,11,0
11,16,320,0,12,0
11,16,320,0,13,0
11,16,320,0,14,0
11,16,320,0,15,0
11,16,320,0,16,0
11,16,320,0,17,0
11,16,320,0,18,0
11,16,320,0,19,0
11,16,320,0,20,0
11,16,320,0,21,0
11,16,320,0,22,0
11,16,320,0,23,0
11,17,321,0,0,0
11,17,321,0,1,0
11,17,321,0,2,0
11,17,321,0,3,0
11,17,321,0,4,0
11,17,321,0,5,0
11,17,321,0,6,0
11,17,321,0,7,0
11,17,321,0,8,0
11,17,321,0,9,0
11,17,321,0,10,0
11,17,321,0,11,0
11,17,321,0,12,0
11,17,321,0,13,0
11,17,321,0,14,0
11,17,321,0,15,0
11,17,321,0,16,0
11,17,321,0,17,0
11,17,321,0,18,0
11,17,321,0,19,0
11,17,321,0,20,0
11,17,321,0,21,0
11,17,321,0,22,0
11,17,321,0,23,0
11,18,322,1,0,0
11,18,322,1,1,0
11,18,322,1,2,0
11,18,322,1,3,0
11,18,322,1,4,0
11,18,322,1,5,0
11,18,322,1,6,0
11,18,322,1,7,0
11,18,322,1,8,0
11,18,322,1,9,0
11,18,322,1,10,0
11,18,322,1,11,0
11,18,322,1,12,0
11,18,322,1,13,0
11,18,322,1,14,0
11,18,322,1,15,0
11,18,322,1,16,0
11,18,322,1,17,0
11,18,322,1,18,0
11,18,322,1,19,0
11,18,322,1,20,0
11,18,322,1,21,0
11,18,322,1,22,0
11,18,322,1,23,0
11,19,323,1,0,0
11,19,323,1,1,0
11,19,323,1,2,0
11,19,323,1,3,0
11,19,323,1,4,0
11,19,323,1,5,0
11,19,323,1,6,0
11,19,323,1,7,0
11,19,323,1,8,0
11,19,323,1,9,0
11,19,323,1,10,0
11,19,323,1,11,0
11,19,323,1,12,0
11,19,323,1,13,0
11,19,323,1,14,0
11,19,323,1,15,0
11,19,323,1,16,0
11,19,323,1,17,0
11,19,323,1,18,0
11,19,323,1,19,0
11,19,323,1,20,0
11,19,323,1,21,0
11,19,323,1,22,0
11,19,323,1,23,0
11,20,324,1,0,0
11,20,324,1,1,0
11,20,324,1,2,0
11,20,324,1,3,0
11,20,324,1,4,0
11,20,324,1,5,0
11,20,324,1,6,0
11,20,324,1,7,0
11,20,324,1,8,0
11,20,324,1,9,0
11,20,324,1,10,0
11,20,324,1,11,0
11,20,324,1,12,0
11,20,324,1,13,0
11,20,324,1,14,0
11,20,324,1,15,0
11,20,324,1,16,0
11,20,324,1,17,0
11,20,324,1,18,0
11,20,324,1,19,0
11,20,324,1,20,0
11,20,324,1,21,0
11,20,324,1,22,0
11,20,324,1,23,0
11,21,325,1,0,0
11,21,325,1,1,0
11,21,325,1,2,0
11,21,325,1,3,0
11,21,325,1,4,0
11,21,325,1,5,0
11,21,325,1,6,0
11,21,325,1,7,0
11,21,325,1,8,0
11,21,325,1,9,0
11,21,325,1,10,0
11,21,325,1,11,0
11,21,325,1,12,0
11,21,325,1,13,0
11,21,325,1,14,0
11,21,325,1,15,0
11,21,325,1,16,0
11,21,325,1,17,0
11,21,325,1,18,0
11,21,325,1,19,0
11,21,325,1,20,0
11,21,325,1,21,0
11,21,325,1,22,0
11,21,325,1,23,0
11,22,326,1,0,0
11,22,326,1,1,0
11,22,326,1,2,0
11,22,326,1,3,0
11,22,326,1,4,0
11,22,326,1,5,0
11,22,326,1,6,0
11,22,326,1,7,0
11,22,326,1,8,0
11,22,326,1,9,0
11,22,326,1,10,0
11,22,326,1,11,0
11,22,326,1,12,0
11,22,326,1,13,0
11,22,326,1,14,0
11,22,326,1,15,0
11,22,326,1,16,0
11,22,326,1,17,0
11,22,326,1,18,0
11,22,326,1,19,0
11,22,326,1,20,0
11,22,326,1,21,0
11,22,326,1,22,0
11,22,326,1,23,0
11,23,327,0,0,0
11,23,327,0,1,0
11,23,327,0,2,0
11,23,327,0,3,0
11,23,327,0,4,0
11,23,327,0,5,0
11,23,327,0,6,0
11,23,327,0,7,0
11,23,327,0,8,0
11,23,327,0,9,0
11,23,327,0,10,0
11,23,327,0,11,0
11,23,327,0,12,0
11,23,327,0,13,0
11,23,327,0,14,0
11,23,327,0,15,0
11,23,327,0,16,0
11,23,327,0,17,0
11,23,327,0,18,0
11,23,327,0,19,0
11,23,327,0,20,0
11,23,327,0,21,0
11,23,327,0,22,0
11,23,327,0,23,0
11,24,328,0,0,0
11,24,328,0,1,0
11,24,328,0,2,0
11,24,328,0,3,0
11,24,328,0,4,0
11,24,328,0,5,0
11,24,328,0,6,0
11,24,328,0,7,0
11,24,328,0,8,0
11,24,328,0,9,0
11,24,328,0,10,0
11,24,328,0,11,0
11,24,328,0,12,0
11,24,328,0,13,0
11,24,328,0,14,0
11,24,328,0,15,0
11,24,328,0,16,0
11,24,328,0,17,0
11,24,328,0,18,0
11,24,328,0,19,0
11,24,328,0,20,0
11,24,328,0,21,0
11,24,328,0,22,0
11,24,328,0,23,0
11,25,329,1,0,0
11,25,329,1,1,0
11,25,329,1,2,0
11,25,329,1,3,0
11,25,329,1,4,0
11,25,329,1,5,0
11,25,329,1,6,0
11,25,329,1,7,0
11,25,329,1,8,0
11,25,329,1,9,0
11,25,329,1,10,0
11,25,329,1,11,0
11,25,329,1,12,0
11,25,329,1,13,0
11,25,329,1,14,0
11,25,329,1,15,0
11,25,329,1,16,0
11,25,329,1,17,0
11,25,329,1,18,0
11,25,329,1,19,0
11,25,329,1,20,0
11,25,329,1,21,0
11,25,329,1,22,0
11,25,329,1,23,0
11,26,330,1,0,0
11,26,330,1,1,0
11,26,330,1,2,0
11,26,330,1,3,0
11,26,330,1,4,0
11,26,330,1,5,0
11,26,330,1,6,0
11,26,330,1,7,0
11,26,330,1,8,0
11,26,330,1,9,0
11,26,330,1,10,0
11,26,330,1,11,0
11,26,330,1,12,0
11,26,330,1,13,0
11,26,330,1,14,0
11,26,330,1,15,0
11,26,330,1,16,0
11,26,330,1,17,0
11,26,330,1,18,0
11,26,330,1,19,0
11,26,330,1,20,0
11,26,330,1,21,0
11,26,330,1,22,0
11,26,330,1,23,0
11,27,331,1,0,0
11,27,331,1,1,0
11,27,331,1,2,0
11,27,331,1,3,0
11,27,331,1,4,0
11,27,331,1,5,0
11,27,331,1,6,0
11,27,331,1,7,0
11,27,331,1,8,0
11,27,331,1,9,0
11,27,331,1,10,0
11,27,331,1,11,0
11,27,331,1,12,0
11,27,331,1,13,0
11,27,331,1,14,0
11,27,331,1,15,0
11,27,331,1,16,0
11,27,331,1,17,0
11,27,331,1,18,0
11,27,331,1,19,0
11,27,331,1,20,0
11,27,331,1,21,0
11,27,331,1,22,0
11,27,331,1,23,0
11,28,332,1,0,0
11,28,332,1,1,0
11,28,332,1,2,0
11,28,332,1,3,0
11,28,332,1,4,0
11,28,332,1,5,0
11,28,332,1,6,0
11,28,332,1,7,0
11,28,332,1,8,0
11,28,332,1,9,0
11,28,332,1,10,0
11,28,332,1,11,0
11,28,332,1,12,0
11,28,332,1,13,0
11,28,332,1,14,0
11,28,332,1,15,0
11,28,332,1,16,0
11,28,332,1,17,0
11,28,332,1,18,0
11,28,332,1,19,0
11,28,332,1,20,0
11,28,332,1,21,0
11,28,332,1,22,0
11,28,332,1,23,0
11,29,333,1,0,0
11,29,333,1,1,0
11,29,333,1,2,0
11,29,333,1,3,0
11,29,333,1,4,0
11,29,333,1,5,0
11,29,333,1,6,0
11,29,333,1,7,0
11,29,333,1,8,0
11,29,333,1,9,0
11,29,333,1,10,0
11,29,333,1,11,0
11,29,333,1,12,0
11,29,333,1,13,0
11,29,333,1,14,0
11,29,333,1,15,0
11,29,333,1,16,0
11,29,333,1,17,0
11,29,333,1,18,0
11,29,333,1,19,0
11,29,333,1,20,0
11,29,333,1,21,0
11,29,333,1,22,0
11,29,333,1,23,0
11,30,334,0,0,0
11,30,334,0,1,0
11,30,334,0,2,0
11,30,334,0,3,0
11,30,334,0,4,0
11,30,334,0,5,0
11,30,334,0,6,0
11,30,334,0,7,0
11,30,334,0,8,0
11,30,334,0,9,0
11,30,334,0,10,0
11,30,334,0,11,0
11,30,334,0,12,0
11,30,334,0,13,0
11,30,334,0,14,0
11,30,334,0,15,0
11,30,334,0,16,0
11,30,334,0,17,0
11,30,334,0,18,0
11,30,334,0,19,0
11,30,334,0,20,0
11,30,334,0,21,0
11,30,334,0,22,0
11,30,334,0,23,0
12,1,335,0,0,0
12,1,335,0,1,0
12,1,335,0,2,0
12,1,335,0,3,0
12,1,335,0,4,0
12,1,335,0,5,0
12,1,335,0,6,0
12,1,335,0,7,0
12,1,335,0,8,0
12,1,335,0,9,0
12,1,335,0,10,0
12,1,335,0,11,0
12,1,335,0,12,0
12,1,335,0,13,0
12,1,335,0,14,0
12,1,335,0,15,0
12,1,335,0,16,0
12,1,335,0,17,0
12,1,335,0,18,0
12,1,335,0,19,0
12,1,335,0,20,0
12,1,335,0,21,0
12,1,335,0,22,0
12,1,335,0,23,0
12,2,336,1,0,0
12,2,336,1,1,0
12,2,336,1,2,0
12,2,336,1,3,0
12,2,336,1,4,0
12,2,336,1,5,0
12,2,336,1,6,0
12,2,336,1,7,0
12,2,336,1,8,0
12,2,336,1,9,0
12,2,336,1,10,0
12,2,336,1,11,0
12,2,336,1,12,0
12,2,336,1,13,0
12,2,336,1,14,0
12,2,336,1,15,0
12,2,336,1,16,0
12,2,336,1,17,0
12,2,336,1,18,0
12,2,336,1,19,0
12,2,336,1,20,0
12,2,336,1,21,0
12,2,336,1,22,0
12,2,336,1,23,0
12,3,337,1,0,0
12,3,337,1,1,0
12,3,337,1,2,0
12,3,337,1,3,0
12,3,337,1,4,0
12,3,337,1,5,0
12,3,337,1,6,0
12,3,337,1,7,0
12,3,337,1,8,0
12,3,337,1,9,0
12,3,337,1,10,0
12,3,337,1,11,0
12,3,337,1,12,0
12,3,337,1,13,0
12,3,337,1,14,0
12,3,337,1,15,0
12,3,337,1,16,0
12,3,337,1,17,0
12,3,337,1,18,0
12,3,337,1,19,0
12,3,337,1,20,0
12,3,337,1,21,0
12,3,337,1,22,0
12,3,337,1,23,0
12,4,338,1,0,0
12,4,338,1,1,0
12,4,338,1,2,0
12,4,338,1,3,0
12,4,338,1,4,0
12,4,338,1,5,0
12,4,338,1,6,0
12,4,338,1,7,0
12,4,338,1,8,0
12,4,338,1,9,0
12,4,338,1,10,0
12,4,338,1,11,0
12,4,338,1,12,0
12,4,338,1,13,0
12,4,338,1,14,0
12,4,338,1,15,0
12,4,338,1,16,0
12,4,338,1,17,0
12,4,338,1,18,0
12,4,338,1,19,0
12,4,338,1,20,0
12,4,338,1,21,0
12,4,338,1,22,0
12,4,338,1,23,0
12,5,339,1,0,0
12,5,339,1,1,0
12,5,339,1,2,0
12,5,339,1,3,0
12,5,339,1,4,0
12,5,339,1,5,0
12,5,339,1,6,0
12,5,339,1,7,0
12,5,339,1,8,0
12,5,339,1,9,0
12,5,339,1,10,0
12,5,339,1,11,0
12,5,339,1,12,0
12,5,339,1,13,0
12,5,339,1,14,0
12,5,339,1,15,0
12,5,339,1,16,0
12,5,339,1,17,0
12,5,339,1,18,0
12,5,339,1,19,0
12,5,339,1,20,0
12,5,339,1,21,0
12,5,339,1,22,0
12,5,339,1,23,0
12,6,340,1,0,0
12,6,340,1,1,0
12,6,340,1,2,0
12,6,340,1,3,0
12,6,340,1,4,0
12,6,340,1,5,0
12,6,340,1,6,0
12,6,340,1,7,0
